Speaker,Gen,Mode,Vowel,Long,Duration,F0,F1,F2
6,F,Neutral,o,Long,0.11,198,692,903
6,F,Neutral,o,Long,0.11,179,775,2093
6,F,Neutral,o,Long,0.12,222,700,1023
6,F,Neutral,o,Long,0.12,204,632,1045
6,F,Neutral,o,Long,0.11,183,697,970
6,F,Neutral,o,Short,0.14,214,623,1120
6,F,Neutral,o,Short,0.11,202,563,1067
6,F,Neutral,o,Short,0.15,188,721,1566
6,F,Neutral,o,Short,0.12,212,602,1160
6,F,Neutral,o,Short,0.1,196,654,1084
6,F,Neutral,o,Short,0.11,181,509,1080
6,F,Neutral,o,Short,0.09,218,507,882
6,F,Neutral,o,Short,0.1,203,449,939
6,F,Neutral,o,Short,0.11,179,439,896
6,F,Neutral,o,Short,0.12,218,459,877
6,F,Neutral,o,Short,0.11,195,499,928
6,F,Neutral,o,Short,0.1,176,425,877
6,F,Neutral,u,Long,0.15,228,458,1227
6,F,Neutral,u,Long,0.15,199,403,1433
6,F,Neutral,u,Long,0.14,177,369,1062
6,F,Neutral,u,Long,0.17,226,457,578
6,F,Neutral,u,Long,0.17,207,507,1151
6,F,Neutral,u,Long,0.17,182,387,855
6,F,Neutral,u,Long,0.13,230,675,1092
6,F,Neutral,u,Long,0.11,202,419,944
6,F,Neutral,u,Long,0.13,185,374,829
6,F,Neutral,u,Long,0.13,224,453,825
6,F,Neutral,u,Long,0.13,207,424,879
6,F,Neutral,u,Long,0.13,185,359,842
6,F,Neutral,u,Short,0.15,218,363,639
6,F,Neutral,u,Short,0.1,195,401,762
6,F,Neutral,u,Short,0.15,179,364,859
6,F,Neutral,u,Short,0.13,230,455,1317
6,F,Neutral,u,Short,0.17,226,457,578
6,F,Neutral,u,Short,0.17,207,507,1151
6,F,Neutral,u,Short,0.17,182,387,823
6,F,Neutral,u,Short,0.13,230,675,1091
6,F,Neutral,u,Short,0.11,202,419,944
6,F,Neutral,u,Short,0.13,185,374,829
6,F,Neutral,u,Short,0.13,224,453,825
6,F,Neutral,u,Short,0.12,240,370,920
6,F,Loud,a,Long,0.17,250,1080,1534
6,F,Loud,a,Long,0.17,224,1036,1510
6,F,Loud,a,Long,0.2,201,1006,1453
6,F,Loud,a,Long,0.19,261,1054,1562
6,F,Loud,a,Long,0.19,230,1008,1388
6,F,Loud,a,Long,0.22,205,1035,1371
6,F,Loud,a,Long,0.18,263,1244,1545
6,F,Loud,a,Long,0.17,239,1064,1431
6,F,Loud,a,Long,0.2,218,1024,1468
6,F,Loud,a,Long,0.23,271,1087,1625
6,F,Loud,a,Long,0.26,255,1023,1519
6,F,Loud,a,Long,0.26,207,1027,1441
6,F,Loud,a,Short,0.09,248,1043,1502
6,F,Loud,a,Short,0.11,241,1001,1455
6,F,Loud,a,Short,0.13,209,1034,1360
6,F,Loud,a,Short,0.16,255,1245,1525
6,F,Loud,a,Short,0.16,239,1142,1541
6,F,Loud,a,Short,0.17,213,1147,1493
6,F,Loud,a,Short,0.13,253,1022,1534
6,F,Loud,a,Short,0.13,233,1006,1532
6,F,Loud,a,Short,0.16,199,1012,1452
6,F,Loud,a,Short,0.14,257,1208,1544
6,F,Loud,a,Short,0.15,240,1110,1434
6,F,Loud,a,Short,0.15,210,1030,1417
6,F,Loud,ɛ,Long,0.26,268,970,2098
6,F,Loud,ɛ,Long,0.25,247,970,2008
6,F,Loud,ɛ,Long,0.21,218,863,2075
6,F,Loud,ɛ,Long,0.1,259,935,1985
6,F,Loud,ɛ,Long,0.12,244,908,2043
6,F,Loud,ɛ,Long,0.12,207,829,2006
6,F,Loud,ɛ,Long,0.12,257,1074,2152
6,F,Loud,ɛ,Long,0.12,244,970,1982
6,F,Loud,ɛ,Long,0.12,230,887,1963
6,F,Loud,ɛ,Long,0.11,247,972,1990
6,F,Loud,ɛ,Long,0.12,244,954,2108
6,F,Loud,ɛ,Long,0.14,228,831,2157
6,F,Loud,ɛ,Short,0.15,270,905,2010
6,F,Loud,ɛ,Short,0.13,234,929,1929
6,F,Loud,ɛ,Short,0.17,206,820,2031
6,F,Loud,ɛ,Short,0.11,254,946,2073
6,F,Loud,ɛ,Short,0.12,233,850,2038
6,F,Loud,ɛ,Short,0.12,210,843,2046
6,F,Loud,ɛ,Short,0.11,256,958,2055
6,F,Loud,ɛ,Short,0.12,243,949,1950
6,F,Loud,ɛ,Short,0.13,221,885,2033
6,F,Loud,ɛ,Short,0.13,246,963,1953
6,F,Loud,ɛ,Short,0.13,233,964,1919
6,F,Loud,ɛ,Short,0.13,225,871,2004
6,F,Loud,e,Long,0.19,260,606,2326
6,F,Loud,e,Long,0.18,253,572,2262
6,F,Loud,e,Long,0.2,221,466,2409
6,F,Loud,e,Long,0.19,278,686,2312
6,F,Loud,e,Long,0.2,242,523,2378
6,F,Loud,e,Long,0.2,227,520,2309
6,F,Loud,e,Long,0.21,278,656,2249
6,F,Loud,e,Long,0.21,251,588,2238
6,F,Loud,e,Long,0.21,232,509,2306
6,F,Loud,e,Long,0.19,282,760,2388
6,F,Loud,e,Long,0.21,242,583,2398
6,F,Loud,e,Long,0.2,221,515,2441
6,F,Loud,e,Short,0.14,273,641,2498
6,F,Loud,e,Short,0.15,258,587,2485
6,F,Loud,e,Short,0.17,233,532,2529
6,F,Loud,e,Short,0.15,277,692,2364
6,F,Loud,e,Short,0.16,267,616,2395
6,F,Loud,e,Short,0.17,229,519,2425
6,F,Loud,e,Short,0.16,269,572,2423
6,F,Loud,e,Short,0.17,262,579,2407
6,F,Loud,e,Short,0.16,244,506,2428
6,F,Loud,e,Short,0.19,272,642,2458
6,F,Loud,e,Short,0.18,254,547,2433
6,F,Loud,e,Short,0.18,236,477,2403
6,F,Loud,i,Long,0.21,283,278,
6,F,Loud,i,Long,0.21,272,160,
6,F,Loud,i,Long,0.21,252,215,
6,F,Loud,i,Long,0.23,272,2457,
6,F,Loud,i,Long,0.18,269,2578,
6,F,Loud,i,Long,0.22,242,311,
6,F,Loud,i,Long,0.2,290,341,
6,F,Loud,i,Long,0.2,276,227,
6,F,Loud,i,Long,0.13,251,205,
6,F,Loud,i,Long,0.11,258,280,
6,F,Loud,i,Long,0.12,256,281,
6,F,Loud,i,Long,0.15,242,322,
6,F,Loud,i,Short,0.08,269,485,2677
6,F,Loud,i,Short,0.09,259,547,
6,F,Loud,i,Short,0.08,255,477,
6,F,Loud,i,Short,0.18,292,315,
6,F,Loud,i,Short,0.17,277,301,
6,F,Loud,i,Short,0.19,251,260,
6,F,Loud,i,Short,0.15,297,340,
6,F,Loud,i,Short,0.15,280,328,
6,F,Loud,i,Short,0.16,242,292,
6,F,Loud,i,Short,0.08,297,311,
6,F,Loud,i,Short,0.09,283,304,
6,F,Loud,i,Short,0.09,255,2565,3306
6,F,Loud,ɔ,Long,0.23,298,914,1274
6,F,Loud,ɔ,Long,0.26,273,916,1327
6,F,Loud,ɔ,Long,0.29,228,960,1153
6,F,Loud,ɔ,Long,0.23,302,963,1285
6,F,Loud,ɔ,Long,0.2,266,855,1331
6,F,Loud,ɔ,Long,0.22,248,905,1271
6,F,Loud,ɔ,Long,0.23,287,930,1324
6,F,Loud,ɔ,Long,0.2,274,867,1400
6,F,Loud,ɔ,Long,0.19,236,902,1185
6,F,Loud,ɔ,Long,0.14,282,910,1413
6,F,Loud,ɔ,Long,0.15,278,935,1376
6,F,Loud,ɔ,Long,0.15,239,875,1200
6,F,Loud,ɔ,Short,0.14,266,835,1349
6,F,Loud,ɔ,Short,0.15,253,866,1292
6,F,Loud,ɔ,Short,0.14,223,821,1113
6,F,Loud,ɔ,Short,0.15,271,836,1370
6,F,Loud,ɔ,Short,0.18,270,845,1258
6,F,Loud,ɔ,Short,0.2,233,858,1164
6,F,Loud,ɔ,Short,0.18,284,862,1545
6,F,Loud,ɔ,Short,0.18,265,857,1312
6,F,Loud,ɔ,Short,0.17,224,889,1128
